"","Loan_Term","Income","Age","Status_marital","Type_residence","Red_flag","Type_employment","school","default","Time_to_default","delta"
"538",12,967,3,2,3,1,2,5,1,0,1
"539",48,967.07,4,2,2,1,2,4,0,44,0
"540",36,969.66,6,3,5,2,2,1,0,32,0
"541",49,969.75,3,2,5,1,2,6,0,45,0
"542",50,973.49,7,3,5,1,2,2,0,46,0
"543",48,977.66,6,4,3,2,2,4,0,44,0
"544",48,978.04,4,4,3,2,2,4,0,44,0
"545",48,979.14,6,3,5,1,2,2,0,44,0
"546",60,980.81,5,3,2,1,2,4,0,56,0
"547",24,980.96,3,2,3,1,2,4,1,17,1
"548",24,980.96,3,2,3,1,2,4,1,0,1
"549",48,981.5,5,3,5,1,2,1,0,44,0
"550",24,984,5,4,5,1,2,5,1,2,1
"551",48,985.29,5,3,5,1,2,4,1,18,1
"552",48,985.29,5,3,5,1,2,4,1,0,1
"553",60,987,7,3,5,1,2,1,0,56,0
"554",18,989.58,6,3,5,1,2,4,0,14,0
"555",60,989.66,2,2,4,1,2,4,0,56,0
"556",48,990,5,6,5,1,2,2,0,44,0
"557",36,990.07,5,3,5,1,2,6,0,32,0
"558",48,992.22,4,3,7,1,2,1,0,44,0
"559",37,992.38,7,3,5,1,2,4,0,33,0
"560",24,992.77,4,2,3,1,2,5,0,20,0
"561",60,993,5,3,5,1,2,4,1,1,1
"562",48,993.42,4,6,7,1,2,5,0,44,0
"563",48,995.21,6,4,2,1,2,4,1,8,1
"564",48,995.21,6,4,2,1,2,4,1,0,1
"565",29,996.5,6,3,5,1,1,2,0,25,0
"566",60,997.88,5,3,5,1,1,6,0,56,0
"567",48,999.3,5,3,5,2,2,6,0,44,0
"568",24,1000,4,2,3,2,1,6,0,20,0
"569",60,1000,3,2,3,1,1,6,0,56,0
"570",48,1000,4,2,2,1,2,5,0,44,0
"571",48,1000,7,3,5,1,1,4,0,44,0
"572",56,1000,4,2,2,1,1,4,1,21,1
"573",48,1000,6,3,5,1,2,2,0,44,0
"574",60,1000,5,2,2,1,1,4,0,56,0
"575",48,1000,5,4,5,2,1,4,0,44,0
"576",36,1000,5,6,5,1,2,1,0,32,0
"577",48,1000,5,2,3,1,1,1,1,1,1
"578",48,1000,6,3,2,1,2,1,0,44,0
"579",48,1000,4,2,3,1,2,2,1,12,1
"580",48,1000,5,3,5,1,1,4,0,44,0
"581",36,1000,5,3,5,1,2,10,0,32,0
"582",37,1000,7,4,4,1,2,3,0,33,0
"583",48,1000,4,3,5,2,2,4,1,25,1
"584",37,1000,4,3,7,1,2,5,0,33,0
"585",48,1000,4,3,5,1,2,3,1,6,1
"586",60,1000,5,2,5,1,1,2,0,56,0
"587",48,1000,4,3,5,1,2,4,0,44,0
"588",36,1000,3,2,3,1,2,4,0,32,0
"589",36,1000,5,2,5,2,2,6,0,32,0
"590",36,1000,3,3,5,1,2,6,0,32,0
"591",24,1000,5,3,5,1,2,4,0,20,0
"592",60,1000,3,2,3,2,1,5,0,56,0
"593",48,1000,5,3,3,1,2,4,1,26,1
"594",60,1000,5,3,5,1,2,6,1,9,1
"595",36,1000,4,2,5,1,2,4,0,32,0
"596",48,1000,4,3,2,2,1,4,0,44,0
"597",60,1000,3,2,3,2,2,5,0,56,0
"598",48,1000,4,2,3,1,2,4,0,44,0
"599",56,1000,4,2,2,1,1,4,1,0,1
"600",48,1000.18,5,3,5,1,2,1,0,44,0
"601",48,1000.33,3,2,3,1,2,3,0,44,0
"602",24,1001.95,4,6,5,2,2,4,0,20,0
"603",40,1002.21,5,6,5,1,2,2,0,36,0
"604",48,1003.37,5,2,5,1,2,5,0,44,0
"605",60,1005,5,3,5,1,2,4,0,56,0
"606",55,1006.67,4,2,5,2,2,4,0,51,0
"607",24,1006.78,6,5,5,1,2,5,0,20,0
"608",37,1008.33,6,3,5,1,2,4,0,33,0
"609",37,1008.33,6,3,5,1,2,4,0,33,0
"610",48,1008.33,4,3,5,1,1,2,0,44,0
"611",36,1010,3,2,4,1,2,5,0,32,0
"612",36,1010,3,2,4,1,2,5,0,32,0
"613",48,1010.08,4,3,2,1,1,6,1,23,1
"614",36,1012,4,3,4,1,2,4,0,32,0
"615",48,1014,6,3,5,1,2,4,0,44,0
"616",48,1016.66,7,5,5,1,1,6,0,44,0
"617",48,1018.2,4,2,3,1,2,5,0,44,0
"618",18,1019.09,4,2,3,1,2,5,0,14,0
"619",48,1021.71,7,5,3,2,2,4,0,44,0
"620",48,1022.35,4,4,2,2,2,5,0,44,0
"621",52,1024.85,6,3,5,1,1,6,0,48,0
"622",15,1028,5,3,5,1,2,4,0,11,0
"623",12,1028.15,4,3,5,1,2,4,0,8,0
"624",48,1030,6,3,5,1,2,4,0,44,0
"625",10,1032,4,2,4,1,2,4,0,6,0
"626",60,1033.33,6,3,5,2,2,4,0,56,0
"627",60,1033.46,6,3,5,2,2,2,1,16,1
"628",60,1033.46,6,3,5,2,2,2,1,0,1
"629",48,1036,3,3,5,1,2,4,0,44,0
"630",36,1036.5,6,3,5,1,2,4,0,32,0
"631",48,1037,3,6,5,1,2,4,0,44,0
"632",48,1037.25,4,6,7,1,2,1,0,44,0
"633",37,1037.5,3,2,3,1,2,4,0,33,0
"634",25,1037.5,4,2,4,1,2,3,0,21,0
"635",48,1037.76,7,5,4,1,2,2,0,44,0
"636",48,1038,6,3,5,1,1,1,0,44,0
"637",48,1040.49,7,3,5,1,2,1,0,44,0
"638",60,1041.68,4,3,2,1,2,1,0,56,0
"639",48,1043.55,6,3,4,1,2,3,1,19,1
"640",48,1043.55,6,3,4,1,2,3,1,0,1
"641",60,1046.38,7,3,5,1,2,1,0,56,0
"642",48,1046.39,5,3,5,1,2,6,0,44,0
"643",48,1046.43,5,4,2,1,2,1,0,44,0
"644",48,1046.67,6,3,2,1,1,6,0,44,0
"645",48,1049.07,5,2,4,1,2,4,1,1,1
"646",60,1050,4,2,5,2,1,4,1,17,1
"647",36,1050,5,3,5,1,2,2,0,32,0
"648",36,1050,5,2,5,1,2,4,0,32,0
"649",48,1050,5,3,5,1,1,1,0,44,0
"650",24,1050,4,3,5,1,2,4,0,20,0
"651",60,1053.95,4,2,4,1,2,4,1,23,1
"652",60,1053.95,4,2,4,1,2,4,1,0,1
"653",48,1054,4,2,5,1,2,1,0,44,0
"654",60,1054.03,3,2,4,1,2,3,0,56,0
"655",48,1054.03,3,2,4,1,2,3,0,44,0
"656",37,1054.93,4,2,3,1,2,4,0,33,0
"657",48,1056,6,3,5,1,2,3,0,44,0
"658",48,1056,4,2,5,1,2,5,0,44,0
"659",48,1058.02,3,2,5,1,2,4,0,44,0
"660",60,1060,6,3,5,1,2,4,0,56,0
"661",60,1061.28,4,2,3,1,2,4,1,11,1
"662",44,1062.02,2,2,4,1,2,1,0,40,0
"663",42,1062.35,3,3,4,1,2,4,1,9,1
"664",42,1062.35,3,3,4,1,2,4,1,0,1
"665",60,1063.23,7,5,5,1,2,1,0,56,0
"666",15,1063.79,7,3,4,1,2,1,0,11,0
"667",60,1064.95,5,3,5,1,2,2,0,56,0
"668",48,1066.17,7,3,5,1,1,1,0,44,0
"669",18,1068,5,3,5,1,2,4,0,14,0
"670",60,1070,5,3,5,2,2,4,1,32,1
"671",60,1070,5,3,5,2,2,4,1,0,1
"672",48,1071.89,4,3,5,1,2,3,0,44,0
"673",48,1072.16,4,2,4,2,2,6,0,44,0
"674",60,1072.5,5,2,4,1,2,4,0,56,0
"675",36,1074.03,4,2,5,1,1,4,0,32,0
"676",12,1075,6,3,5,1,1,2,0,8,0
"677",48,1075.11,5,3,3,1,2,4,0,44,0
"678",60,1075.26,7,2,5,1,2,3,0,56,0
"679",12,1075.83,6,3,5,1,2,6,0,8,0
"680",36,1076,3,2,3,1,2,4,0,32,0
"681",48,1077,4,2,5,1,2,6,0,44,0
"682",48,1079,3,2,5,1,2,4,0,44,0
"683",60,1079.55,7,3,5,1,2,2,0,56,0
"684",60,1080.81,7,3,5,1,2,6,1,20,1
"685",60,1080.81,7,3,5,1,2,6,1,0,1
"686",36,1083,4,2,5,1,1,4,0,32,0
"687",60,1083.47,2,2,5,1,2,1,0,56,0
"688",48,1084.54,4,3,3,1,2,1,0,44,0
"689",36,1085.31,7,4,5,1,2,3,0,32,0
"690",37,1090,5,3,5,2,2,4,0,33,0
"691",48,1090.11,5,3,5,1,2,1,0,44,0
"692",48,1090.85,5,3,5,1,2,4,0,44,0
"693",48,1093.34,5,2,3,1,2,1,0,44,0
"694",24,1094.17,7,2,5,1,2,2,0,20,0
"695",24,1094.73,7,3,5,1,2,3,0,20,0
"696",60,1094.85,3,2,3,1,2,4,0,56,0
"697",60,1095.75,6,2,5,1,2,2,0,56,0
"698",48,1098,4,2,5,1,2,4,0,44,0
"699",24,1098.39,3,2,5,1,2,4,0,20,0
"700",60,1099.14,4,3,3,1,2,4,1,34,1
"701",60,1100,4,2,5,1,1,4,0,56,0
"702",24,1100,5,3,5,1,2,4,0,20,0
"703",48,1100,6,3,7,2,1,1,0,44,0
"704",48,1100,4,3,5,2,2,8,0,44,0
"705",48,1100,4,2,5,1,2,4,0,44,0
"706",48,1100,3,2,3,1,2,1,1,1,1
"707",48,1100,6,3,5,1,2,4,0,44,0
"708",36,1100,6,3,5,1,2,4,0,32,0
"709",36,1100,5,4,5,1,2,6,0,32,0
"710",25,1100,6,5,5,1,2,4,0,21,0
"711",48,1100,4,2,3,2,2,4,0,44,0
"712",48,1100,4,3,3,1,2,4,0,44,0
"713",48,1100,4,2,5,1,2,3,0,44,0
"714",60,1100,5,3,5,2,2,1,1,3,1
"715",48,1100,4,2,2,1,1,2,1,1,1
"716",48,1100,3,2,3,1,2,1,1,0,1
"717",60,1100,5,3,5,2,2,1,1,0,1
"718",48,1100.07,5,4,2,1,2,4,0,44,0
"719",24,1101,6,3,5,1,1,1,0,20,0
"720",24,1101,6,3,5,1,1,1,0,20,0
"721",43,1104.62,6,3,5,1,2,2,0,39,0
"722",24,1104.91,5,2,3,1,2,1,0,20,0
"723",49,1105,5,3,5,1,2,2,0,45,0
"724",37,1105.5,7,3,5,1,2,2,0,33,0
"725",40,1106.67,5,2,3,1,2,4,0,36,0
"726",60,1110,4,2,2,1,2,6,0,56,0
"727",49,1110.63,3,2,3,1,2,4,1,35,1
"728",36,1111.58,5,3,5,1,2,4,0,32,0
"729",13,1113.5,3,2,2,1,2,4,0,9,0
"730",48,1114.79,4,2,3,1,2,5,0,44,0
"731",60,1115,4,2,2,1,2,3,0,56,0
"732",60,1115.71,4,2,3,1,2,4,0,56,0
"733",48,1116.21,6,3,5,1,2,1,0,44,0
"734",48,1116.78,3,3,5,1,2,4,0,44,0
"735",42,1117,6,3,5,1,2,2,0,38,0
"736",48,1117,5,2,5,2,1,4,0,44,0
"737",36,1117.33,7,3,5,1,2,2,0,32,0
"738",60,1117.5,6,3,5,1,1,6,0,56,0
"739",36,1117.5,5,3,3,1,2,4,0,32,0
"740",36,1117.5,6,3,5,1,2,2,0,32,0
"741",60,1120.62,7,3,5,1,2,4,0,56,0
"742",60,1122.2,6,3,3,2,2,6,0,56,0
"743",36,1122.5,5,3,4,1,2,4,0,32,0
"744",48,1124,5,6,3,1,2,4,0,44,0
"745",48,1125.12,4,3,2,1,2,5,0,44,0
"746",48,1127.57,4,3,7,1,2,4,0,44,0
"747",60,1127.78,5,3,4,1,2,4,0,56,0
"748",60,1128.44,7,3,5,2,2,8,0,56,0
"749",36,1130.4,4,3,5,1,2,6,0,32,0
"750",49,1131.26,6,5,5,1,2,6,0,45,0
"751",48,1131.36,5,3,5,1,2,1,0,44,0
"752",36,1133,5,3,5,1,2,4,0,32,0
"753",24,1133.63,3,2,4,1,2,8,0,20,0
"754",24,1133.76,6,2,3,1,2,4,0,20,0
"755",48,1133.99,3,2,3,1,2,4,0,44,0
"756",48,1134.21,4,2,3,1,2,2,0,44,0
"757",44,1134.86,4,6,4,1,2,4,0,40,0
"758",49,1135.37,7,4,4,1,2,2,0,45,0
"759",36,1138.72,7,3,5,1,2,2,0,32,0
"760",48,1140,6,3,5,1,2,2,0,44,0
"761",60,1140.24,3,2,3,1,2,1,1,9,1
"762",24,1140.71,4,3,7,1,2,4,0,20,0
"763",48,1142.52,6,2,5,2,2,4,0,44,0
"764",36,1143.5,4,3,5,1,2,4,0,32,0
"765",60,1148.27,6,5,5,1,2,2,0,56,0
"766",60,1148.49,4,6,5,1,2,4,0,56,0
"767",36,1149,5,3,5,1,2,6,0,32,0
"768",36,1149.52,5,3,5,1,2,4,0,32,0
"769",48,1150,5,3,5,1,1,4,0,44,0
"770",30,1150,5,2,4,1,2,1,0,26,0
"771",48,1150,5,3,5,1,2,2,0,44,0
"772",48,1150,6,3,5,2,2,6,1,41,1
"773",60,1151,4,2,3,1,2,4,1,8,1
"774",12,1151,6,3,5,1,2,4,0,8,0
"775",48,1152.56,4,3,3,2,2,2,0,44,0
"776",36,1153.05,5,3,5,1,2,4,0,32,0
"777",48,1154.23,7,5,5,1,2,1,0,44,0
"778",48,1155.83,5,6,5,1,2,2,1,17,1
"779",24,1156.25,5,3,5,1,2,4,0,20,0
"780",24,1157.4,4,3,4,1,2,4,0,20,0
"781",48,1157.47,2,2,3,1,2,5,0,44,0
"782",40,1158.18,4,2,2,1,2,4,0,36,0
"783",24,1158.33,3,2,3,2,1,6,0,20,0
"784",48,1159.81,7,6,4,1,2,1,0,44,0
"785",60,1160.81,5,6,5,1,2,3,0,56,0
"786",37,1160.89,7,3,5,1,2,1,0,33,0
"787",17,1161.06,4,2,4,1,2,6,0,13,0
"788",48,1162.17,6,2,5,1,2,2,1,10,1
"789",48,1166,7,3,5,1,1,4,0,44,0
"790",48,1166,7,3,5,1,1,4,0,44,0
"791",60,1166.52,6,3,2,1,2,4,0,56,0
"792",36,1167.89,5,3,4,1,1,1,0,32,0
"793",60,1168,4,3,4,1,2,6,1,15,1
"794",48,1170.45,3,2,3,1,2,4,0,44,0
"795",48,1173.5,4,2,3,2,2,6,0,44,0
"796",48,1173.53,3,2,3,1,2,5,0,44,0
"797",48,1173.96,2,2,3,1,2,4,0,44,0
"798",24,1175,5,2,4,1,1,6,0,20,0
"799",49,1175,6,3,2,1,2,6,0,45,0
"800",38,1175.4,5,3,5,1,2,1,0,34,0
"801",48,1176.78,7,5,5,1,2,4,0,44,0
"802",36,1178,6,3,5,1,2,4,0,32,0
"803",60,1178.18,6,3,5,1,2,4,0,56,0
"804",60,1178.98,4,3,2,1,2,6,0,56,0
"805",24,1180,5,3,5,1,1,4,0,20,0
"806",60,1180,5,3,5,1,2,4,1,39,1
"807",60,1180,5,3,5,1,2,4,1,0,1
"808",36,1181.77,5,3,5,1,2,6,0,32,0
"809",48,1182.15,5,6,5,1,2,4,0,44,0
"810",48,1183.37,4,6,5,1,2,3,0,44,0
"811",48,1186.9,4,3,4,1,2,2,0,44,0
"812",36,1187.63,5,3,5,2,1,4,0,32,0
"813",48,1187.94,4,3,5,2,2,6,1,27,1
"814",48,1187.94,4,3,5,2,2,6,1,0,1
"815",48,1188,5,3,5,1,2,4,0,44,0
"816",37,1188.14,3,2,5,1,2,5,0,33,0
"817",48,1189.58,5,4,5,2,1,4,0,44,0
"818",48,1190.31,4,2,2,1,2,2,0,44,0
"819",24,1190.5,6,3,5,1,2,4,0,20,0
"820",49,1190.92,6,3,7,1,2,6,0,45,0
"821",36,1191.67,5,4,5,1,1,4,0,32,0
"822",12,1192.84,6,2,3,1,2,1,1,11,1
"823",12,1192.84,6,2,3,1,2,1,1,0,1
"824",24,1194.85,7,4,5,1,2,1,0,20,0
"825",49,1194.88,7,4,5,1,2,4,0,45,0
"826",48,1196.46,6,3,4,2,2,4,0,44,0
"827",48,1197.68,5,3,5,1,2,4,0,44,0
"828",36,1198,4,2,7,2,2,6,0,32,0
"829",60,1199.16,5,2,5,2,2,1,0,56,0
"830",48,1199.47,6,6,5,1,2,4,0,44,0
"831",37,1199.67,3,2,3,1,2,6,0,33,0
"832",48,1200,4,2,3,1,1,4,0,44,0
"833",60,1200,3,2,5,1,1,5,0,56,0
"834",60,1200,3,2,5,1,1,5,0,56,0
"835",54,1200,5,3,4,1,1,3,0,50,0
"836",60,1200,5,2,4,1,2,4,0,56,0
"837",24,1200,5,3,5,1,1,1,0,20,0
"838",19,1200,5,2,3,1,2,6,0,15,0
"839",60,1200,5,3,5,1,1,1,0,56,0
"840",48,1200,4,2,3,1,2,3,0,44,0
"841",48,1200,5,3,5,3,2,4,1,26,1
"842",48,1200,4,3,2,1,1,4,0,44,0
"843",36,1200,4,3,3,1,2,6,1,4,1
"844",60,1200,5,4,3,1,1,1,0,56,0
"845",24,1200,5,2,5,1,1,3,0,20,0
"846",48,1200,5,6,5,1,1,4,0,44,0
"847",48,1200,6,3,3,2,1,4,1,19,1
"848",48,1200,5,3,5,1,2,4,1,1,1
"849",48,1200,5,3,2,1,2,4,0,44,0
"850",48,1200,5,2,5,1,1,2,0,44,0
"851",48,1200,5,2,5,1,1,2,0,44,0
"852",36,1200,5,4,5,1,2,4,0,32,0
"853",48,1200,7,3,5,1,2,4,0,44,0
"854",60,1200,5,3,5,2,2,2,0,56,0
"855",49,1200,5,4,2,2,1,4,0,45,0
"856",48,1200,2,2,3,1,1,2,0,44,0
"857",48,1200,4,2,3,1,1,6,0,44,0
"858",60,1200,4,2,5,1,2,4,0,56,0
"859",60,1200,4,2,5,1,2,4,0,56,0
"860",48,1200,4,2,5,1,1,3,0,44,0
"861",60,1200,4,2,5,1,1,4,0,56,0
"862",60,1200,5,2,5,2,1,4,0,56,0
"863",48,1200,6,3,5,2,2,6,1,2,1
"864",60,1200,5,3,5,1,1,4,1,13,1
"865",60,1200,2,2,5,2,2,5,1,25,1
"866",48,1200,3,2,3,1,2,4,0,44,0
"867",60,1200,6,3,5,2,1,1,1,6,1
"868",48,1200,6,3,5,1,1,1,0,44,0
"869",24,1200,5,3,5,2,2,5,0,20,0
"870",36,1200,5,3,5,1,1,10,1,7,1
"871",48,1200,2,2,3,1,2,4,0,44,0
"872",60,1200,2,2,3,1,2,5,0,56,0
"873",48,1200,5,4,5,1,2,6,0,44,0
"874",48,1200,4,3,5,1,2,4,0,44,0
"875",60,1200,3,3,5,1,1,6,0,56,0
"876",48,1200,3,3,5,1,1,6,0,44,0
"877",48,1200,5,3,7,1,1,4,0,44,0
"878",48,1200,4,4,3,1,2,5,0,44,0
"879",36,1200,4,4,3,1,2,5,0,32,0
"880",48,1200,5,3,5,1,2,4,1,0,1
"881",60,1200,5,3,5,1,1,4,1,0,1
"882",36,1200,4,3,3,1,2,6,1,0,1
"883",36,1200,5,3,5,1,1,10,1,0,1
"884",48,1200.43,4,2,4,1,2,2,1,44,1
"885",60,1201.39,5,3,5,1,2,2,0,56,0
"886",26,1201.51,5,2,5,1,2,4,0,22,0
"887",36,1203.1,4,3,3,2,2,4,0,32,0
"888",48,1204.67,4,3,7,1,2,4,0,44,0
"889",60,1205,5,3,5,1,2,2,0,56,0
"890",48,1206.16,3,2,3,2,2,3,0,44,0
"891",48,1206.23,7,5,5,1,2,1,0,44,0
"892",24,1206.28,6,3,4,1,2,1,0,20,0
"893",32,1206.42,5,2,7,1,2,2,1,1,1
"894",32,1206.42,5,2,7,1,2,2,1,0,1
"895",60,1208.8,6,3,5,1,2,1,0,56,0
"896",48,1210,4,3,5,1,2,4,0,44,0
"897",24,1210,6,3,5,1,1,4,0,20,0
"898",48,1210.33,5,3,5,1,2,3,0,44,0
"899",24,1210.58,5,3,5,1,1,3,0,20,0
"900",36,1212.27,4,6,3,2,2,6,0,32,0
"901",24,1213,6,3,5,1,1,2,0,20,0
"902",36,1213.32,5,2,3,1,2,4,0,32,0
"903",60,1214.31,4,3,3,2,2,8,1,39,1
"904",48,1215.75,3,2,4,1,2,4,0,44,0
"905",48,1216.62,4,3,4,2,2,3,0,44,0
"906",36,1216.65,4,5,5,1,2,4,0,32,0
"907",60,1216.66,5,3,5,1,1,4,0,56,0
"908",60,1216.66,4,2,3,1,1,2,1,7,1
"909",36,1219,4,3,5,1,2,2,0,32,0
"910",36,1219.07,5,6,4,1,2,8,0,32,0
"911",48,1219.67,4,2,3,1,2,4,1,16,1
"912",48,1220,4,2,3,1,2,6,0,44,0
"913",60,1220.2,5,3,5,1,2,1,0,56,0
"914",48,1220.42,5,3,3,2,2,4,0,44,0
"915",48,1222.45,4,2,5,1,2,4,0,44,0
"916",36,1222.56,4,3,4,1,2,4,0,32,0
"917",60,1225.46,5,4,5,2,2,1,0,56,0
"918",48,1225.67,7,2,5,1,2,2,0,44,0
"919",48,1225.92,7,3,5,2,2,1,0,44,0
"920",48,1230,4,3,4,1,2,5,1,17,1
"921",48,1230,7,4,3,1,2,1,1,10,1
"922",48,1230,4,3,4,1,2,5,1,0,1
"923",60,1233,6,3,2,1,1,6,1,10,1
"924",60,1233.33,5,3,5,1,1,6,0,56,0
"925",48,1234.7,4,3,7,1,2,8,0,44,0
"926",48,1235.05,4,2,3,1,2,4,1,1,1
"927",48,1235.05,4,2,3,1,2,4,1,0,1
"928",24,1235.83,6,4,5,1,1,1,0,20,0
"929",42,1237,5,3,5,1,2,4,0,38,0
"930",60,1237,5,3,5,1,2,4,0,56,0
"931",49,1237.12,7,3,5,1,2,4,0,45,0
"932",20,1238.27,3,2,3,1,2,5,0,16,0
"933",49,1239,4,3,5,1,1,4,0,45,0
"934",48,1240.37,5,2,5,1,2,4,0,44,0
"935",48,1241,4,2,3,1,1,2,0,44,0
"936",60,1241.4,7,4,4,1,2,1,0,56,0
"937",60,1242.48,7,3,5,1,2,4,0,56,0
"938",60,1244,4,2,3,1,2,6,0,56,0
"939",48,1244,5,3,2,1,2,4,0,44,0
"940",48,1244,4,2,2,1,2,3,0,44,0
"941",50,1244.07,6,6,5,1,2,4,0,46,0
"942",36,1245,3,6,5,1,2,4,0,32,0
"943",36,1245,5,3,4,1,1,4,0,32,0
"944",12,1245,4,2,5,1,2,4,0,8,0
"945",48,1245,7,4,4,2,2,6,0,44,0
"946",48,1245,4,3,5,1,2,4,0,44,0
"947",48,1245,7,5,5,1,2,1,0,44,0
"948",48,1245,4,3,5,1,2,5,0,44,0
"949",24,1245,4,2,3,3,2,4,1,3,1
"950",24,1245,4,2,3,3,2,4,1,0,1
"951",60,1246,6,3,4,1,2,1,0,56,0
"952",41,1246,2,2,2,1,2,4,0,37,0
"953",60,1248.73,5,3,5,1,2,4,0,56,0
"954",60,1249.48,4,6,5,1,2,4,0,56,0
"955",60,1250,4,2,3,1,1,6,0,56,0
"956",60,1250,6,2,4,1,1,4,0,56,0
"957",60,1250,4,2,3,1,1,6,0,56,0
"958",60,1250,5,3,7,1,2,4,0,56,0
"959",48,1250,4,2,2,1,2,4,0,44,0
"960",24,1250,5,3,5,1,2,2,0,20,0
"961",48,1250,4,2,3,1,1,3,1,8,1
"962",48,1250,3,2,3,1,2,5,0,44,0
"963",27,1250,5,4,4,1,2,1,0,23,0
"964",24,1250,6,4,4,1,1,4,0,20,0
"965",48,1250,3,2,5,1,2,3,1,26,1
"966",60,1250,6,4,5,1,2,3,1,13,1
"967",36,1250,5,2,3,1,2,4,0,32,0
"968",48,1250,4,6,5,1,2,1,0,44,0
"969",15,1250,7,3,4,1,1,1,0,11,0
"970",48,1250,3,2,5,1,2,3,1,0,1
"971",37,1250.51,7,4,5,1,2,1,0,33,0
"972",48,1251.65,7,4,2,1,1,1,1,19,1
"973",48,1251.65,7,4,2,1,1,1,1,0,1
"974",60,1251.88,5,3,5,2,2,6,1,5,1
"975",60,1251.88,5,3,5,2,2,6,1,0,1
"976",60,1252.78,4,6,5,1,2,4,0,56,0
"977",60,1253.33,5,3,2,1,1,6,0,56,0
"978",48,1254,6,3,3,1,2,4,1,23,1
"979",36,1254,4,6,2,1,2,2,0,32,0
"980",60,1254,2,2,3,1,2,1,1,21,1
"981",24,1254.25,4,2,3,3,2,5,0,20,0
"982",48,1254.75,6,3,5,1,2,1,0,44,0
"983",48,1255.22,7,3,5,1,2,4,1,10,1
"984",48,1255.22,7,3,5,1,2,4,1,0,1
"985",48,1255.83,4,3,4,1,1,5,0,44,0
"986",36,1255.85,6,5,5,1,2,6,0,32,0
"987",48,1256,2,2,3,2,2,5,0,44,0
"988",48,1258.05,3,2,5,1,2,4,0,44,0
"989",48,1258.41,6,3,5,2,1,1,0,44,0
"990",40,1259.16,5,3,2,1,1,4,0,36,0
"991",48,1259.51,2,2,3,1,2,3,1,2,1
"992",48,1259.51,2,2,3,1,2,3,1,0,1
"993",48,1260.56,7,5,5,1,2,2,0,44,0
"994",48,1260.71,7,5,5,2,2,3,0,44,0
"995",60,1260.83,6,3,5,1,1,4,1,27,1
"996",60,1260.83,6,3,5,1,1,4,1,0,1
"997",60,1263,6,3,5,1,1,4,0,56,0
"998",48,1263.66,7,3,5,2,2,1,0,44,0
"999",48,1264.14,4,3,4,2,2,4,0,44,0
"1000",48,1265.41,4,6,3,1,2,1,1,9,1
"1001",48,1265.41,4,6,3,1,2,1,1,0,1
"1002",48,1266.59,4,6,2,1,2,3,0,44,0
"1003",48,1267.5,5,3,5,1,2,4,0,44,0
"1004",60,1267.5,4,2,5,1,2,4,0,56,0
"1005",48,1267.69,3,2,3,1,2,4,0,44,0
"1006",48,1269.94,6,3,5,1,2,4,0,44,0
"1007",48,1270.41,6,3,5,1,2,4,0,44,0
"1008",48,1270.44,3,2,3,1,2,5,0,44,0
"1009",37,1271.71,6,3,5,1,2,4,0,33,0
"1010",60,1272,3,2,3,1,2,8,0,56,0
"1011",60,1272.44,7,5,5,1,2,1,0,56,0
"1012",21,1272.5,4,3,2,2,2,4,0,17,0
"1013",48,1273,5,2,5,1,2,4,0,44,0
"1014",48,1273.3,4,2,2,1,2,4,0,44,0
"1015",24,1275,6,3,5,1,1,4,0,20,0
"1016",37,1276.39,5,2,5,1,1,5,0,33,0
"1017",48,1277.52,4,3,2,1,1,6,0,44,0
"1018",48,1277.72,2,2,3,1,2,4,0,44,0
"1019",48,1277.75,6,4,2,1,1,4,0,44,0
"1020",30,1278,5,2,4,1,1,4,0,26,0
"1021",60,1281.25,5,3,5,1,2,4,1,40,1
"1022",48,1282,5,2,5,1,2,1,0,44,0
"1023",48,1282.61,3,2,4,1,2,4,0,44,0
"1024",48,1283.33,5,6,5,1,1,1,0,44,0
"1025",18,1284.16,6,3,7,1,2,4,0,14,0
"1026",48,1284.25,7,3,5,1,2,1,0,44,0
"1027",60,1285.29,4,4,4,1,2,4,0,56,0
"1028",48,1286.66,4,3,5,2,2,5,0,44,0
"1029",36,1288.25,2,3,7,1,1,4,0,32,0
"1030",60,1288.25,2,3,7,1,1,4,0,56,0
"1031",24,1290.58,4,2,4,1,2,4,0,20,0
"1032",48,1291.44,7,4,3,1,1,4,0,44,0
"1033",48,1293,4,3,5,1,2,4,0,44,0
"1034",60,1295,3,2,3,1,2,4,0,56,0
"1035",60,1295,5,4,5,1,1,6,0,56,0
"1036",37,1297.5,4,2,3,1,2,6,0,33,0
"1037",48,1298,4,2,3,1,2,4,1,26,1
"1038",48,1298,4,2,3,1,2,4,1,0,1
"1039",18,1298.33,6,4,5,1,1,8,0,14,0
"1040",40,1298.83,3,2,3,1,1,6,1,23,1
"1041",40,1298.83,3,2,3,1,1,6,1,0,1
"1042",24,1299.25,6,3,2,1,1,4,0,20,0
"1043",48,1299.58,7,4,5,1,1,4,0,44,0
"1044",48,1300,3,2,5,1,1,4,0,44,0
"1045",60,1300,5,3,5,2,1,2,0,56,0
"1046",48,1300,4,3,7,1,2,6,0,44,0
"1047",48,1300,5,3,5,1,1,1,1,24,1
"1048",48,1300,5,2,5,1,1,2,0,44,0
"1049",45,1300,3,2,3,1,1,5,0,41,0
"1050",60,1300,5,3,5,1,1,1,0,56,0
